"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENE","GENENAME"
"ENSG00000232097.1",1.09784721913227,-2.00983061890558,2.4759516020585,-0.811740672650714,0.416940450833015,NA,"ENSG00000232097","AC079781.8"
"ENSG00000186174.12",975.081121488938,-0.506484290144987,0.624145407921373,-0.811484445318217,0.41708752194745,0.681337983468014,"ENSG00000186174","BCL9L"
"ENSG00000102904.14",40.0923224684342,-0.539525942067231,0.664890488548883,-0.811450834925826,0.417106816139071,0.681337983468014,"ENSG00000102904","TSNAXIP1"
"ENSG00000130734.9",237.153867496591,-0.496842842911774,0.612401445825049,-0.811302530878923,0.417191957004375,0.681374446742332,"ENSG00000130734","ATG4D"
"ENSG00000156466.9",59.9820977790846,-0.930257689823778,1.14663240074533,-0.81129548512592,0.417196002202913,0.681374446742332,"ENSG00000156466","GDF6"
"ENSG00000165240.18",379.769356780528,0.332327008386598,0.409690133968668,0.811166735130637,0.417269925881683,0.681440573669437,"ENSG00000165240","ATP7A"
"ENSG00000188856.6",0.374521449200834,2.90478736280494,3.58159945388001,0.811030769970142,0.417348000634249,NA,"ENSG00000188856","RPSAP47"
"ENSG00000283297.1",0.374521449200834,2.90478736280494,3.58159945388001,0.811030769970142,0.417348000634249,NA,"ENSG00000283297","RP4-816N1.8"
"ENSG00000205184.2",0.35061456034233,2.90478736280039,3.58159945388021,0.811030769968824,0.417348000635006,NA,"ENSG00000205184","SLC10A5P1"
"ENSG00000229221.1",0.35061456034233,2.90478736280039,3.58159945388021,0.811030769968824,0.417348000635006,NA,"ENSG00000229221","HNRNPA1P66"
"ENSG00000235376.5",0.35061456034233,2.90478736280039,3.58159945388021,0.811030769968824,0.417348000635006,NA,"ENSG00000235376","RPEL1"
"ENSG00000239899.3",0.35061456034233,2.90478736280039,3.58159945388021,0.811030769968824,0.417348000635006,NA,"ENSG00000239899","RN7SL674P"
"ENSG00000179938.12",6.16383674191069,-0.805490225583906,0.993175533216485,-0.811025039023319,0.417351291682966,0.681518842704153,"ENSG00000179938","GOLGA8J"
"ENSG00000130724.8",698.945852464724,-0.268396933480208,0.330972761770429,-0.810933600833214,0.417403802970367,0.681549984645013,"ENSG00000130724","CHMP2A"
"ENSG00000112559.13",1690.5253432714,-0.382866731218052,0.472230313933699,-0.810762714550779,0.417501950288856,0.681638407883041,"ENSG00000112559","MDFI"
"ENSG00000108946.14",4283.24678927861,0.401945964367022,0.495836148961618,0.810642719795197,0.417570876548869,0.681638407883041,"ENSG00000108946","PRKAR1A"
"ENSG00000262712.1",12.5133510773888,-0.650871323203412,0.802930734629638,-0.810619515646807,0.417584206031425,0.681638407883041,"ENSG00000262712","RP11-295D4.1"
"ENSG00000244119.1",17.5961702979836,0.831439441868377,1.02570055353681,0.81060640847021,0.417591735480479,0.681638407883041,"ENSG00000244119","PDCL3P4"
"ENSG00000269190.5",391.987416119208,-0.600912471130171,0.741452246451237,-0.810453369055496,0.417679655259568,0.68172732072117,"ENSG00000269190","FBXO17"
"ENSG00000254208.1",1.58396131858377,-1.46767710813894,1.81106783800682,-0.810393226216306,0.417714209769416,NA,"ENSG00000254208","RP11-219B4.3"
"ENSG00000255367.3",3.11623925750566,1.3434779583774,1.65792431592019,0.810337326907311,0.417746327708539,0.681781542683195,"ENSG00000255367","RP13-726E6.2"
"ENSG00000147408.14",116.157781456698,-0.780302965124049,0.963114258589091,-0.81018732529944,0.417832520982098,0.681867612309723,"ENSG00000147408","CSGALNACT1"
"ENSG00000232186.1",0.429624742277139,2.87176725358489,3.54463144671357,0.810173722361874,0.417840337961183,NA,"ENSG00000232186","RP11-311P8.2"
"ENSG00000185245.7",0.441226723130427,2.87176722199602,3.54463144584277,0.810173713649157,0.417840342968006,NA,"ENSG00000185245","GP1BA"
"ENSG00000159904.11",0.441980172224139,2.87176719941001,3.54463144532176,0.81017370739635,0.417840346561224,NA,"ENSG00000159904","ZNF890P"
"ENSG00000236090.2",0.441980172224139,2.87176719941001,3.54463144532176,0.81017370739635,0.417840346561224,NA,"ENSG00000236090","LDHAP3"
"ENSG00000137478.14",459.434630375531,0.28048435430861,0.346230347838671,0.810109096615944,0.417877476565298,0.68188637709186,"ENSG00000137478","FCHSD2"
"ENSG00000122687.17",537.451230494119,0.505602024685383,0.624386977446475,0.809757478852488,0.418079575502698,0.682161542576294,"ENSG00000122687","MRM2"
"ENSG00000159708.17",2.70251546841307,-1.09964648333116,1.35825081168339,-0.809604878474749,0.418167303355053,0.682211342084434,"ENSG00000159708","LRRC36"
"ENSG00000185246.17",634.969573265048,0.307141611238913,0.37939043167508,0.809566044886333,0.418189629979561,0.682211342084434,"ENSG00000185246","PRPF39"
"ENSG00000139826.5",264.252721175656,0.351080536576097,0.43368455541147,0.809529719689923,0.418210515087725,0.682211342084434,"ENSG00000139826","ABHD13"
"ENSG00000125166.12",653.965777662815,0.322438742335414,0.398336102643879,0.809464018438924,0.418248291467104,0.682218361615931,"ENSG00000125166","GOT2"
"ENSG00000095787.21",1685.1613448196,0.337887728317623,0.417467919446263,0.809374116137602,0.418299986028153,0.682248080604977,"ENSG00000095787","WAC"
"ENSG00000228327.3",328.573675158715,-0.527969312320128,0.652381508908293,-0.809295335797671,0.418345288462547,0.682267370101238,"ENSG00000228327","RP11-206L10.2"
"ENSG00000226526.1",0.415149587819203,2.8682816092695,3.54473335720543,0.809167099533483,0.418419036578003,NA,"ENSG00000226526","RP1-37C10.3"
"ENSG00000123297.17",394.345465871825,-0.435658199216934,0.538435680413505,-0.809118368385914,0.418447063654804,0.682378748947716,"ENSG00000123297","TSFM"
"ENSG00000172046.18",1896.47313824083,-0.438339951037889,0.541799936020837,-0.809043932816247,0.418489876424165,0.682393965229291,"ENSG00000172046","USP19"
"ENSG00000073861.2",20.2243289664438,-1.14448234626833,1.41478707110287,-0.808943175721966,0.418547832532709,0.682433869987931,"ENSG00000073861","TBX21"
"ENSG00000104880.17",725.373956173504,-0.353407253295464,0.436968991547681,-0.808769638421589,0.41864766334413,0.682542038766235,"ENSG00000104880","ARHGEF18"
"ENSG00000197043.13",2530.08799665881,-0.360581201081443,0.44588629754524,-0.808684193855179,0.418696822192309,0.682549410396111,"ENSG00000197043","ANXA6"
"ENSG00000275029.1",2.77525183653932,1.46094750475126,1.80677357022687,0.808594684373098,0.418748323352774,0.682549410396111,"ENSG00000275029","HMGB1P24"
"ENSG00000057657.15",220.162905025961,-0.570072224567968,0.705039463393251,-0.808567823741801,0.418763778908293,0.682549410396111,"ENSG00000057657","PRDM1"
"ENSG00000262312.2",3.33797714108077,-1.04437084230702,1.29169256350578,-0.808528957906588,0.418786142829271,0.682549410396111,"ENSG00000262312","LA16c-390H2.4"
"ENSG00000275302.1",2.08211824286982,-2.03576172950886,2.51821910169323,-0.808413266399273,0.41885271742814,0.682589431381197,"ENSG00000275302","CCL4"
"ENSG00000122585.7",120.597821782639,1.14151605028485,1.41214982227994,0.808353357607519,0.418887194348529,0.682589431381197,"ENSG00000122585","NPY"
"ENSG00000013306.15",1287.01235980031,-0.352004130221816,0.435480685236669,-0.808311693618545,0.418911172548747,0.682589431381197,"ENSG00000013306","SLC25A39"
"ENSG00000234123.1",1.14973798201293,1.51803727295321,1.87875914643969,0.807999937527884,0.41909061810537,NA,"ENSG00000234123","RHBDF1P1"
"ENSG00000215421.9",1349.83692603138,-0.555055724158418,0.686985166081011,-0.807958820020526,0.419114288552409,0.682815066270673,"ENSG00000215421","ZNF407"
"ENSG00000156504.16",268.153314729376,0.66559320317772,0.82380013480834,0.807954715050602,0.419116651736722,0.682815066270673,"ENSG00000156504","FAM122B"
"ENSG00000171724.2",1050.4476801727,0.778301163225167,0.96363622091375,0.807671138064069,0.419279922741755,0.683026465142651,"ENSG00000171724","VAT1L"
"ENSG00000165084.15",43.9103758707823,-0.734911747965814,0.910086818077234,-0.807518286572355,0.419367943338847,0.683115253611656,"ENSG00000165084","C8orf34"
"ENSG00000267769.1",0.859764119167628,2.15567654917944,2.66973099175568,0.807450846484655,0.419406782638,NA,"ENSG00000267769","CTB-50L17.9"
"ENSG00000255833.1",0.732183667138032,-2.85851262960389,3.54192638574863,-0.807050265388197,0.419637524164014,NA,"ENSG00000255833","TIFAB"
"ENSG00000152137.6",159.80167953964,-1.07631062181226,1.33366427276161,-0.807032657164571,0.419647668512304,0.683516273631364,"ENSG00000152137","HSPB8"
"ENSG00000261375.1",0.722982784595989,-2.85776425333825,3.54193444334143,-0.806837139154462,0.419760318908099,NA,"ENSG00000261375","RP11-632K20.6"
"ENSG00000165675.16",329.708440420524,-0.500527240042603,0.62043168994358,-0.806740287698908,0.419816127791188,0.683736015703388,"ENSG00000165675","ENOX2"
"ENSG00000163159.12",1066.8900855806,-0.435197380509051,0.539526012539568,-0.806629097382278,0.419880204558125,0.683785733048273,"ENSG00000163159","VPS72"
"ENSG00000127463.14",1501.35060036078,-0.427623610424061,0.530264451740825,-0.806434617708578,0.419992293141356,0.683855112049996,"ENSG00000127463","EMC1"
"ENSG00000084112.14",769.138750599276,-0.461590845257146,0.572460414627384,-0.806327972140391,0.420053765900755,0.683855112049996,"ENSG00000084112","SSH1"
"ENSG00000167723.14",18.3268616582182,0.728925006204376,0.904062869442694,0.806276898257883,0.420083207838148,0.683855112049996,"ENSG00000167723","TRPV3"
"ENSG00000148634.15",658.321607118135,0.366345001671404,0.45439082325606,0.806233275237075,0.420108355628302,0.683855112049996,"ENSG00000148634","HERC4"
"ENSG00000255423.1",69.0860019372437,-0.496576012979209,0.615971524405689,-0.806167157578142,0.420146472809052,0.683855112049996,"ENSG00000255423","EBLN2"
"ENSG00000143199.17",4.22457303870028,-1.01176637989489,1.25507879040454,-0.806137740220094,0.420163432724956,0.683855112049996,"ENSG00000143199","ADCY10"
"ENSG00000259780.3",8.00911286981519,-0.985340280415178,1.22233993575211,-0.806109864854327,0.420179504011032,0.683855112049996,"ENSG00000259780","RP11-304L19.12"
"ENSG00000108506.11",640.583837243178,0.349820967669422,0.433972853036461,0.806089517401291,0.420191235376188,0.683855112049996,"ENSG00000108506","INTS2"
"ENSG00000152213.3",0.552970788710962,2.83813685422628,3.52330585163274,0.805532353346801,0.420512544203632,NA,"ENSG00000152213","ARL11"
"ENSG00000171222.10",498.869796326792,-0.383146279612005,0.475681749233912,-0.805467689750688,0.420549844150098,0.684329450987877,"ENSG00000171222","SCAND1"
"ENSG00000125834.12",595.970121908325,0.418880598465253,0.520205754440844,0.805221001285341,0.420692159469602,0.684506378903877,"ENSG00000125834","STK35"
"ENSG00000268107.5",1.24426372443228,2.75815165940956,3.42574829212391,0.805123851554063,0.420748213202059,NA,"ENSG00000268107","AC003005.4"
"ENSG00000196968.10",554.452903808483,-0.356904470213966,0.443298526852904,-0.805110887120983,0.42075569378969,0.684555104584312,"ENSG00000196968","FUT11"
"ENSG00000204516.9",310.240786449132,0.600203525105858,0.745612382080838,0.804980630057167,0.420830857551374,0.684568578010525,"ENSG00000204516","MICB"
"ENSG00000146587.17",661.392483702335,0.422682934025009,0.525084935447201,0.804980119387772,0.420831152244437,0.684568578010525,"ENSG00000146587","RBAK"
"ENSG00000070808.15",12.220609789588,0.63086000117802,0.784176254776048,0.804487508179123,0.421115480849042,0.684976425792844,"ENSG00000070808","CAMK2A"
"ENSG00000140905.10",237.625596039143,0.411457556491453,0.511577250691529,0.804292129752177,0.421228281880743,0.685039093701292,"ENSG00000140905","GCSH"
"ENSG00000114124.2",2.51083354427079,-1.39035228495094,1.72875832150783,-0.804249077302069,0.421253140441434,0.685039093701292,"ENSG00000114124","GRK7"
"ENSG00000140522.11",15.8145087753252,-1.26012418553508,1.56683898297593,-0.804246128176935,0.421254843302993,0.685039093701292,"ENSG00000140522","RLBP1"
"ENSG00000106384.10",0.909369874961353,2.16628324381671,2.69393648929549,0.804133004777418,0.421320165210602,NA,"ENSG00000106384","MOGAT3"
"ENSG00000198556.13",212.350655084989,0.46833811411808,0.582583732550293,0.803898371943727,0.421455670396984,0.685265456638923,"ENSG00000198556","ZNF789"
"ENSG00000164934.13",1624.7190028614,-0.432947662316205,0.538574216859415,-0.803877439289334,0.421467760668421,0.685265456638923,"ENSG00000164934","DCAF13"
"ENSG00000169919.16",1178.25650400032,-0.3828022388885,0.476228662909956,-0.803820241623884,0.421500797903196,0.685265456638923,"ENSG00000169919","GUSB"
"ENSG00000125965.8",31.755564760275,-0.837305785123141,1.04189825183981,-0.803634888190477,0.42160786803968,0.685265456638923,"ENSG00000125965","GDF5"
"ENSG00000112640.14",980.183048112092,0.238223866015815,0.296439866062849,0.803616157232065,0.42161868893852,0.685265456638923,"ENSG00000112640","PPP2R5D"
"ENSG00000248477.6",15.2021938327137,0.516826278913397,0.643219249872961,0.803499396225272,0.421686145595012,0.685265456638923,"ENSG00000248477","RP11-848G14.2"
"ENSG00000141568.20",1730.54168834798,0.323432557606015,0.402554776017389,0.803449808261731,0.421714796099821,0.685265456638923,"ENSG00000141568","FOXK2"
"ENSG00000175497.16",211.58833684115,1.35764546525084,1.68981797673273,0.803427045956659,0.421727947889882,0.685265456638923,"ENSG00000175497","DPP10"
"ENSG00000147123.10",902.526084415671,-0.341469254461801,0.425018149081284,-0.803422760180755,0.421730424187305,0.685265456638923,"ENSG00000147123","NDUFB11"
"ENSG00000183474.15",430.648638871886,0.433149912882935,0.539158455170951,0.803381471121688,0.421754281212201,0.685265456638923,"ENSG00000183474","GTF2H2C"
"ENSG00000137871.19",851.035191319722,-0.554096079245214,0.689719107905618,-0.803364837792833,0.421763892256447,0.685265456638923,"ENSG00000137871","ZNF280D"
"ENSG00000133313.14",653.903939545447,0.451380298847259,0.56211416809832,0.803004664291449,0.42197203864784,0.685541991290732,"ENSG00000133313","CNDP2"
"ENSG00000178999.12",600.219466206517,-0.333362308903911,0.415169909361407,-0.802953926542199,0.422001365130932,0.685541991290732,"ENSG00000178999","AURKB"
"ENSG00000185404.16",74.6721612138164,0.857130839066903,1.06767018646442,0.802804882943568,0.422087519428734,0.685547507202964,"ENSG00000185404","SP140L"
"ENSG00000111602.11",1586.78807771654,-0.426040619240953,0.53069685446888,-0.802794694661105,0.422093409117638,0.685547507202964,"ENSG00000111602","TIMELESS"
"ENSG00000140577.15",397.101363937388,0.37725187166559,0.469957668600364,0.802735856591358,0.422127423440396,0.685547507202964,"ENSG00000140577","CRTC3"
"ENSG00000108819.10",2102.68961447282,-0.328765297243993,0.409566501101303,-0.802715301080435,0.422139306972042,0.685547507202964,"ENSG00000108819","PPP1R9B"
"ENSG00000008438.4",0.713781266785029,-2.84296683770078,3.54209461749321,-0.802623064799096,0.422192632933732,NA,"ENSG00000008438","PGLYRP1"
"ENSG00000213714.1",1.90238230723335,-1.29959019105722,1.61927308264836,-0.802576294871588,0.422219674250474,0.685602581773094,"ENSG00000213714","FAM209B"
"ENSG00000172379.20",354.211727258266,-0.704633648369049,0.878004091857513,-0.802540278460799,0.422240498818305,0.685602581773094,"ENSG00000172379","ARNT2"
"ENSG00000010256.10",1957.72884581071,-0.224450378218276,0.27978256738539,-0.802231462509613,0.422419079871123,0.685830775290271,"ENSG00000010256","UQCRC1"
"ENSG00000184486.9",26.5511894053844,-0.745523036335524,0.929437196052731,-0.802123090728151,0.422481759230201,0.685830775290271,"ENSG00000184486","POU3F2"
"ENSG00000164211.12",335.381374341132,-0.556849228586279,0.694258065260132,-0.802078155732528,0.422507750035838,0.685830775290271,"ENSG00000164211","STARD4"
"ENSG00000282995.1",1.91086775617121,2.31325077234238,2.88412056328134,0.80206451900559,0.422515637826635,0.685830775290271,"ENSG00000282995","FRG1EP"
"ENSG00000283599.2",1.31274688432376,-2.43153303205522,3.03197181742876,-0.801964259060056,0.422573633092006,NA,"ENSG00000283599","RP11-402P6.15"
"ENSG00000158113.12",21.3546791737995,0.891305748632209,1.11140627484078,0.801962134647747,0.422574862006638,0.685872283392314,"ENSG00000158113","LRRC43"
"ENSG00000149657.19",864.907385284365,-0.370109725490754,0.461544588283427,-0.801893760399754,0.422614415764025,0.685881860780905,"ENSG00000149657","LSM14B"
"ENSG00000170498.8",2.98681197164053,-1.35717925158135,1.69296248024061,-0.801659379591488,0.422750018966296,0.6860014199588,"ENSG00000170498","KISS1"
"ENSG00000128245.14",1162.09488098626,0.253100212696617,0.315745022036196,0.80159684249148,0.42278620469527,0.6860014199588,"ENSG00000128245","YWHAH"
"ENSG00000197008.9",279.724457065519,0.379360931199562,0.47325943235816,0.801591907654709,0.422789060208159,0.6860014199588,"ENSG00000197008","ZNF138"
"ENSG00000139372.14",518.738599524797,0.283802620960379,0.354131462338256,0.801404707411449,0.422897390816747,0.686103714522461,"ENSG00000139372","TDG"
"ENSG00000197594.11",291.002956838761,-0.982451364670898,1.225969910838,-0.801366620816456,0.422919433077164,0.686103714522461,"ENSG00000197594","ENPP1"
"ENSG00000139351.14",1.37661489237815,1.36500738322809,1.70449491058629,0.800828078013196,0.423231181691867,NA,"ENSG00000139351","SYCP3"
"ENSG00000204310.12",596.679772053692,0.441656660204566,0.551504203711447,0.800821928885324,0.423234742040841,0.686560591971855,"ENSG00000204310","AGPAT1"
"ENSG00000184785.5",65.0267787519385,0.757811869703185,0.946687444960751,0.800487926334128,0.423428156070079,0.686819677585696,"ENSG00000184785","SMIM10"
"ENSG00000172264.16",41.2093945197388,0.814215512311002,1.01746192381203,0.800241751809692,0.423570743797591,0.686996285957242,"ENSG00000172264","MACROD2"
"ENSG00000172007.5",117.784280626855,0.537719082643361,0.672018927598946,0.800154669102217,0.423621190046275,0.687023432349259,"ENSG00000172007","RAB33B"
"ENSG00000276853.1",1.10829510781135,2.48758843243918,3.10942887495043,0.800014579037069,0.42370235036828,NA,"ENSG00000276853","RP11-305O6.4"
"ENSG00000159593.14",471.094514059628,0.308038362733577,0.385055617664328,0.799984076591527,0.423720022979407,0.687129041083967,"ENSG00000159593","NAE1"
"ENSG00000107249.21",359.999990051496,-0.810298356315213,1.01307109968336,-0.799843521909244,0.423801463603398,0.687206430877624,"ENSG00000107249","GLIS3"
"ENSG00000083223.17",810.06505799449,-0.443852126613946,0.555188710056522,-0.799461729992238,0.424022728857008,0.687510520034581,"ENSG00000083223","ZCCHC6"
"ENSG00000215840.3",1.16670956872861,1.47499282099926,1.84516024449469,0.799384674258032,0.424067394245727,NA,"ENSG00000215840","RP11-122G18.7"
"ENSG00000075290.7",2.29021804450731,1.40880237551462,1.76238689314346,0.799371795713839,0.424074859567631,0.687540347852032,"ENSG00000075290","WNT8B"
"ENSG00000258366.7",196.49749529524,-0.535338046145351,0.669812611234445,-0.799235543145028,0.42415384597319,0.68754102434928,"ENSG00000258366","RTEL1"
"ENSG00000137494.13",78.6479829937459,0.424012693470008,0.530538145769556,0.799212454092192,0.424167231683582,0.68754102434928,"ENSG00000137494","ANKRD42"
"ENSG00000174498.13",145.971643995131,1.06243041504593,1.32948392723661,0.799129943040558,0.424215068884013,0.68754102434928,"ENSG00000174498","IGDCC3"
"ENSG00000164199.16",112.149832520031,0.510774554799322,0.63920236863421,0.799081135901764,0.424243367146447,0.68754102434928,"ENSG00000164199","ADGRV1"
